comment_text,label,final_label,weak_label,confidence,depression_score,matched_keywords,review_bucket,reviewer_note,source
""" lói"" cho nhiều cũng vậy thôi !😅😮",0,normal,uncertain,low,0,,uncertain,,step5
thành công nha bác sĩ,0,normal,uncertain,low,0,,uncertain,,step5
Quá hay vừa tone hát 😊,0,normal,uncertain,low,0,,uncertain,,step5
Nhạc phối hay tuyệt các bạn ơi 👍👍👍❤👍👍❤👍❤❤❤,0,normal,uncertain,low,0,,uncertain,,step5
Minh thich nhat bai Cau hoi em chua tra loi,0,normal,uncertain,low,0,,uncertain,,step5
Tí thì phải làm lại cccd,0,normal,uncertain,low,0,,uncertain,,step5
Hôm qua Hiếu diễn Forest bài này hay lắm,0,normal,uncertain,low,0,,uncertain,,step5
27/11/2019 rồi mà nghe vẫn ko chán,0,normal,uncertain,low,0,,uncertain,,step5
"xem xong mình thấy nó đã nói đúng con người bên trong mình , nhờ đó mình cũng hiểu bản thân hơn <3",0,normal,uncertain,low,0,,uncertain,,step5
"Chứng kiến sự bạc bẽo ngay trong chính gia đình mình thì ngoài kia có tệ thế nào thì cũng chẳng là gì 😊 "" Tận cùng của nhục nhã là nhìn mẹ phải khóc """,0,normal,uncertain,low,0,,uncertain,,step5
Thế chứ đăng ký hơi viên mà chương nào cũng ko xem đc cứ phải nguyên anh mới đc sao ko nói từ đầu là phải đang nguyên anh mới xem đc cho nhanh giờ đang ký song vẫn phải đợi như ko phải hôi viên bực thế,0,normal,uncertain,low,0,,uncertain,,step5
Kênh lày video xua có nhiêu lai mà sao bây giò ít quá😮,0,normal,uncertain,low,0,,uncertain,,step5
Đấu trường âm nhạc đã đưa e tìm đến a đây kkk🤣🤣,0,normal,uncertain,low,0,,uncertain,,step5
309 ạ .,0,normal,uncertain,low,0,,uncertain,,step5
Trời ơi tô gà và rác vi en thương nhau hà😊😊❤❤😝😝😚😚,0,normal,uncertain,low,0,,uncertain,,step5
"Mình bị nghẹn lại, nước mắt chảy ra khi nghe bài này, chả biết sao nữa",0,normal,uncertain,low,0,,uncertain,,step5
Học bao lâu để thành đảng viên cao cấp,0,normal,uncertain,low,0,,uncertain,,step5
Bây giờ không cần xem không có nghĩa là sau này cũng vậy đúng không mọi ngừi,0,normal,uncertain,low,0,,uncertain,,step5
"Chẳng biết từ khi nào mình đã sub kênh bạn nhưng thật sự podcast bạn đã chạm vào sâu tâm khảm của mình, mình đang đi về đâu, liệu mình có thật sự đang sống, ngày qua ngày cứ sống như kẻ không hồn, làm việc thì chẳng có gì ra hồn, mình hiện tại mới đang ở năm 2 đại học, mẹ mình mất mới năm qua. Cứ bảo cố gắng sống vì ước mơ của mẹ, còn em còn bố, nhưng thật sự mình ngột ngạt quá. Mẹ luôn là chỗ dựa tinh thần cho mình nhưng mà… giờ bạn bè cũng chẳng có mấy, học trung bình khá. Tôi đôi lúc nghĩ tới việc kết thúc",1,depression,uncertain,low,0,,uncertain,,step5
Hay oi la hay hay hoai hay mai nhu thu thi vao tai nhung loi yeu thuong ngot ngao thiet tha🌷🤗,0,normal,uncertain,low,0,,uncertain,,step5
"Thật tuyệt vời nay Đan Nguyên đã trở về Việt Nam thực hiện MV “Còn Lại Nỗi Cô Đơn” này.🥰 MV được ghi hình tại Sài Gòn, những cảnh quay phố phường quen thuộc, góc phố Tàu sầm uất… chắc hẳn khiến khán giả Việt Nam rất thích thú khi nơi đây có sự xuất hiện của Ngôi sao Idol mà bao fans hằng mong ước gặp được Anh!😍 Đây là tín hiệu đáng mừng, hi vọng tương lai không xa Đan Nguyên sẽ trở lại Việt Nam thực hiện những Liveshow để khán giả được nghe anh hát trực tiếp tại quê nhà!❤️🙏🥰 Chúc Idol Đan Nguyên và ekip nhiều sức khỏe, có thêm nhiều dự án âm nhạc điện ảnh như thế này nữa và gặt hái được nhiều thành công!💯🥳🎉",0,normal,uncertain,low,1,cô đơn|tuyệt vời,uncertain,,step5
"vậy là phải làm việc thông minh, có kế hoạch hơn rồi",0,normal,uncertain,low,0,,uncertain,,step5
đẹp gái đẹp trai rồi còn nhảy đẹp,0,normal,uncertain,low,0,,uncertain,,step5
Mỗi ngày đều nghe better version!❤,0,normal,uncertain,low,0,,uncertain,,step5
Hay wa bạn ơi ra bài Karaoke ln bạn oi🎉🎉🎉🎉🎉,0,normal,uncertain,low,0,,uncertain,,step5
xin clip đằng sau đc ko b,0,normal,uncertain,low,0,,uncertain,,step5
Cháu Chúc Chú sức khoẻ ạk!❤,0,normal,uncertain,low,0,,uncertain,,step5
"chào mn, em 2013 và hết hè năm nay sẽ lên lớp 8. càng ngày lại càng thấy thi c3 nó đến gssnf, đáng sợ hơn mình nghĩ. h em ko giám mơ mộng về 1 tương lai mà chỉ cố gắng cho hiện tại. em thấy mình đang tự ti, ganh ghét với các bạn xung quanh",0,normal,uncertain,low,3,tự ti,uncertain,,step5
tôi muốn video này nên được nhiều view hơn 🗿👍,0,normal,uncertain,low,0,,uncertain,,step5
Ko như mẹ tôi...😢😢😢,0,normal,uncertain,low,0,,uncertain,,step5
Birdoi Ruu,0,normal,uncertain,low,0,,uncertain,,step5
Hôm nay chỉ còn 17 ngày nữa thoiiii hãy cố gắng vì mục tiêu của bản thân vì ba mẹ nhé❤🍀🍀,0,normal,uncertain,low,0,,uncertain,,step5
Chị đã khóc còn hát😢,0,normal,uncertain,low,0,,uncertain,,step5
Có lẽ mình phải kiên trì làm điều mình không thích cho tới khi mình đủ khả năng theo đuổi được cái mình thích,0,normal,uncertain,low,0,,uncertain,,step5
Li dị ngay thôi,0,normal,uncertain,low,0,,uncertain,,step5
khám bệnh mất ngủ ở bệnh viện nào,0,normal,uncertain,low,3,mất ngủ,uncertain,,step5
Toi thich nhac cua Lâm Chan Huy lam nha,0,normal,uncertain,low,0,,uncertain,,step5
"1. Bớt mong cầu, bớt tránh né 2. Có kinh nghiệm đối ứng trí tuệ 3. Tự tin hoặc có sức chịu đựng 4. Hài lòng vs những gì mình đang có",0,normal,uncertain,low,3,tự ti,uncertain,,step5
2024 có ai coi lại để quay lại tuổi hồn nhiên ko,0,normal,uncertain,low,0,,uncertain,,step5
Anh có phải là dv tring phim thời tới cản không kịp ko anh,0,normal,uncertain,low,0,,uncertain,,step5
Mỗi tuần pa sẽ upload 1 bài lyrics video huyền thoại để Sirocon chờ đến ngày pa có bài hát mới nha,0,normal,uncertain,low,0,,uncertain,,step5
Với em thầy là người thầy đỉnh nhất ❤ truyền dạy rất nhiều bài học quý giá và thực tế để em học hỏi và thành công ❤️,0,normal,uncertain,low,0,,uncertain,,step5
Bài này đúng vs tâm trạng của mình hơn 2 năm trước nghe lại thấy buồn làm sao Mình đã từng có mối tình đầu hồi cuối năm 12. Nhưng 1 thời gian sau phát hiện ng đó bắt cá 2 tay thì mình tự nói lời chia tay ko suy nghĩ nhiều. Đôi lúc cũng có nhớ nhưng vì lý do đó mình ko chấp nhận đc. Lên năm nhất đh vô tình gặp lại nhưng thường ngó lơ. Ng đó chủ động tán mình lại vì 2 ng kia đã chia tay trước đó nhưng mình ko chấp nhận. Phải mất 1 năm sau mình mới đồng ý quay lại vì sự chân thành của ảnh. Bây h mối quan hệ 2 đứa mình đã hàn gắn lại. Hy vọng anh ko phản bội em lần nữa nhé 17/02/2024,0,normal,uncertain,low,0,,uncertain,,step5
"Bản này chả ăn liền j với bản gốc cả , vì nó ăn đứt luôn",0,normal,uncertain,low,0,,uncertain,,step5
"A DI ĐÀ PHẬT ! CON KÍNH CHÚC THẦY SỨC KHỎE , AN LẠC ! A DI ĐÀ PHẬT !",0,normal,uncertain,low,0,,uncertain,,step5
❤️ như một cảm giác của một ngọn núi Đà Nẵng cho khi thời gian qua đi,0,normal,uncertain,low,0,,uncertain,,step5
vậy không còn gì khác ngoài gi3t con mình ư >:((,0,normal,uncertain,low,0,,uncertain,,step5
"Ai còn xem video này thì mình khuyên rằng cấp 2 lên cấp 3 nó chỉ là cánh cửa nhỏ thôi. Mình trước cũng trượt cấp 2 cũng học giáo dục thường xuyên sau này cũng đậu đại học cũng đi làm lương giờ cũng không dưới 15tr Sau này các bạn còn đối mặt với áp lực về tự lập nào là gia đình nào là vợ chồng con cái nữa. Rồi cũng tới tuổi ba mẹ về tuổi xế chiều là phải có người chông nôm. Lúc ấy mới gọi là áp lực các bạn ạ, nên mình mong các bạn nghĩ thoáng ra, có gì thì cứ ngồi nói chuyện với ba mẹ. Vì khi mình ngồi nói chuyện vs ba mẹ mới biết được câu chuyện nó đi như nào.",0,normal,uncertain,low,1,áp lực|ủng hộ,uncertain,,step5
kết OE ạ,0,normal,uncertain,low,0,,uncertain,,step5
Nghe lại vẫn hay❤,0,normal,uncertain,low,0,,uncertain,,step5
Nghe tiếng Quảng vẫn đã tai!,0,normal,uncertain,low,0,,uncertain,,step5
Em cảm ơn Thầy rất nhiều ạ 💓 Mãi iu 🌸💕,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
"Nói gở bốn, năm chục năm nữa Đinh Đoàn có mất đi thì cũng là điều không tránh khỏi, nên ngay từ giờ hãy đào tạo, tạo dựng cho đời chí ít có một Đinh Đoàn để nối tiếp cho đời trong tương lai.",0,normal,uncertain,low,0,,need_review,,step5
yêu và thương rất khó !!!,0,normal,uncertain,low,0,,need_review,,step5
3 e xinh lại hát hay nữa.giọng hay nữa,0,normal,uncertain,low,0,,need_review,,step5
Mam hiểm gê😮😮,0,normal,uncertain,low,0,,need_review,,step5
một video mang lại rất nhiều kiến thức hay,0,normal,uncertain,low,0,,need_review,,step5
Moi ngay mot mon ngon qua anh,0,normal,uncertain,low,0,,need_review,,step5
Hay lắm ! Truyền cảm hơn Thanh Lam & Đàm Vĩnh Hưng .,0,normal,uncertain,low,0,,need_review,,step5
đời đời nhớ ơn những người anh hùng đã cố gắng vì tổ quốc,0,normal,uncertain,low,0,,need_review,,step5
may mà có giáo sư chứ ko vn lẫn hàn quốc có nhiều trẻ em bị ngược đãi rồi,0,normal,uncertain,low,0,,need_review,,step5
Bạn Hải vẽ giỏi quá. Vượt qua trầm cảm là cả sự nỗ lực cả thể chất lẫn tinh thần. Cám ơn a và Hải nhiều! 😊😊😊,0,normal,uncertain,low,3,trầm cảm|cảm ơn,need_review,,step5
Lừa. Đó là cái bộ xương giả. Bộ xương thật chắc chắn đã rơi ra từng khúc sau phân hủy.,0,normal,uncertain,low,0,,need_review,,step5
Thích chị hương ly lắm ạ.bài hát nào cũng hay.nghe mãi k chán.mãi yêu❤️,0,normal,uncertain,low,0,,need_review,,step5
Nghe lui nghe lại vẫn thấy hay,0,normal,uncertain,low,0,,need_review,,step5
Bạn dừng lại đi.tôi thấy bác đoàn tư vấn hay quá,0,normal,normal_auto,medium,-2,hay quá,need_review,,step5
"bae em dung khoc nua nhe, huje",0,normal,uncertain,low,0,,need_review,,step5
Hay quá à ❤giá như có lời bài hát,0,normal,normal_auto,medium,-2,hay quá,need_review,,step5
"Mình uống hai viên thuốc giảm đau xong rồi nghe,ko biết tại thuốc hay tại nghe mà ngủ một giấc đến sáng luôn 😂,xin cảm ơn ❤",0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
Anh ơi xao cái đoạn cuối buồn cười thế vỡ mồm luôn 😂😂😂,0,normal,uncertain,low,0,,need_review,,step5
Nhớ ny cũ quá ❤,0,normal,uncertain,low,0,,need_review,,step5
"Thứ hai tuần vừa rồi học sinh chúng em đã được đi học trở lại. Vì rất hào hứng khi được quay lại trường học nên em đã đến trường thật sớm, nhờ vậy mà em có cơ hội giúp đỡ các cô lao công đang dọn dẹp trên sân trường. Để đón học sinh chúng em quay lại trường học, các cô lao công đã phải đến sớm để dọn dẹp sân trường, lớp học. Thấy vậy, em đã giúp đỡ các cô quét dọn lá trên sân và nhổ cỏ trên bồn cây. Các cô đều rất vui khi em đề nghị giúp đỡ các cô dọn vệ sinh. Dù không làm được gì nhiều nhưng em cũng rất hạnh phúc vì làm được một việc tốt sau khi quay trở lại trường.",0,normal,uncertain,low,3,cô đơn,need_review,,step5
Chị ơi làm sấp tới kì thi tiếp đi ạ,0,normal,uncertain,low,0,,need_review,,step5
thank kiuuu❤❤❤,0,normal,uncertain,low,0,,need_review,,step5
Quá là hay đuôn ❤,0,normal,uncertain,low,0,,need_review,,step5
Cảm ơn kênh và tác giả rất nhiều Chúc kênh mang lại nhiều giá trị cho nhiều người,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
"nghe bài này rất nhiều lần rồi, tới khi đi đến một nơi vừa thân quen vừa đủ xa lạ để không ai biết mình, nằm trong phòng khóc cả ngày. Nơi mà không ai nói mình buồn giả bộ, bệnh giả bộ, không ai chê trách mình khóc lóc, không ai bảo mình phải chịu đựng, không ai bắt mình phải là gì cả. Rốt cục tất cả nhẫn nhịn để đợi tới lúc khóc thật đã. nó tốt hơn mình tưởng",0,normal,uncertain,low,0,,need_review,,step5
Qua hay luon,0,normal,uncertain,low,0,,need_review,,step5
3-12-2022 còn ai nghe lại ko ta,0,normal,uncertain,low,0,,need_review,,step5
Trung Quốc gần như là quản trị viên của Liên Hợp Quốc vậy mà không được công nhận. Tẻ nhạt quá! Butan không công nhận Trung Quốc và chính quyền Đài Bắc. Tương Việt Nam cũng...,0,normal,uncertain,low,0,,need_review,,step5
"gần 1 tháng sau chia tay, mối tình đầu 3 năm, mong nửa năm sau quay lại mình sẽ ổn hơn...",0,normal,uncertain,low,0,,need_review,,step5
Xinh quá ạ 💐🎉,0,normal,uncertain,low,0,,need_review,,step5
Cảm ơn bạn vì đã đăng video này bản thân mình cũng đang là một du học sinh và cũng đang gặp vấn đề tương tự. Thực sự rất ngưỡng mộ bạn. Cùng cố gắng nhé.,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
Em Dễ thương quáChú công an quá❤ ❤❤❤😊😊,0,normal,normal_auto,medium,-2,dễ thương,need_review,,step5
Anh ken quá thông minh😂😂😂,0,normal,uncertain,low,0,,need_review,,step5
Nếu thấy tình cảm thì ấn vào đây 👇,0,normal,uncertain,low,0,,need_review,,step5
Tớ mệt nhiều lúc muốn rời khỏi thế giới,1,depression,uncertain,low,0,,need_review,,step5
Bệnh có được trị khỏi sớm không ạ,0,normal,uncertain,low,0,,need_review,,step5
Nhạc này hot mà giờ đến năm 2023 giờ chỉ còn những bình luận 2 năm trước ❤❤😢😢,0,normal,uncertain,low,0,,need_review,,step5
thật lòng cảm ơn chị rất nhìu em có một khuôn mặt vuông to và rất tự ti em biết ơn vì chị làm video nay khiến em có một góc nhìn mới và tập trung vào bên trong hơn ❤,0,normal,uncertain,low,1,tự ti|cảm ơn,need_review,,step5
ai cũng có thể ko tốt với bạn. nhưng chính bản thân mình ko dc bỏ rơi bản thân,0,normal,uncertain,low,0,,need_review,,step5
Chị ơi em muốn giao tiếp tốt nhưng mà e chưa đủ hiểu mình thì làm sao ạ,0,normal,uncertain,low,0,,need_review,,step5
Cô muốn bs Long tư vấn mua magie loại nào cải thiện giấc ngủ,0,normal,uncertain,low,0,,need_review,,step5
Kaka cute quá❤❤,0,normal,uncertain,low,0,,need_review,,step5
Bài này Vẫn thích phượng hoàng tuấn vũ hơn,0,normal,uncertain,low,0,,need_review,,step5
"Gửi tới những ai có duyên đọc được bình luận này, mong rằng bạn luôn vững vàng trên hành trình của mình. Đừng trách móc bản thân vì những gì đã qua, cũng đừng để định nghĩa của người khác trói buộc bước chân bạn. Thành công không phải là một đích đến cố định, mà là sự an nhiên trong tâm hồn và sự kiên trì trên con đường đã chọn. Hãy học hỏi, trưởng thành và tự tay nắm lấy những chìa khóa hạnh phúc của chính mình. Mọi điều tốt đẹp đều đang chờ bạn phía trước.",0,normal,uncertain,low,0,,need_review,,step5
Hóng quá út ơi hẹn út siêu phẩm ngày mai ❤️,0,normal,uncertain,low,0,,need_review,,step5
"Con người 0 bao giờ lớn, những đứa trẻ chỉ to ra mà thôi :v",0,normal,uncertain,low,0,,need_review,,step5
"Xinh đẹp, giỏi giang ,mạnh mẽ, tôi ngưỡng mộ cháu ❤",0,normal,uncertain,low,0,,need_review,,step5
Thề mắc mấy bệnh liên quan tâm lý cũng khổ phết ! Mình bị ADHD từ nhỏ đến bây giờ trưởng thành nên hiểu nỗi khổ của người mắc bệnh liên quan đến tâm lý ntn 😢,0,normal,uncertain,low,0,,need_review,,step5
Mượn máu trả máu Mẹ sẽ là công lí của con❤,0,normal,uncertain,low,0,,need_review,,step5
Cài bát,0,normal,uncertain,low,0,,need_review,,step5
"t toàn mơ thấy ác mộng, ko tập chung vào việc zì cả, trí nhớ kémm, người uể oải hay bị nhức đầu, ngủ ko được sâu giấc, con mình hơn 3 tháng r liệu có phải mình bị trầm cảm ko 😓😓",1,depression,depression_auto,medium,5,trầm cảm,need_review,,step5
bản này cũng hay nha,0,normal,uncertain,low,0,,need_review,,step5
Hay quá vô tình lướt gặp e dan tất cả các vi deo ý nghĩa thật,0,normal,normal_auto,medium,-2,hay quá,need_review,,step5
Đứa con số 2 hok ai dám số 1😂 Có đứa con rất tốt với mẹ thấy nhện Lo cho bản thân con trước Còn mẹ hok quan tâm chạy thẳng ra ngoài luôn 😂😂😂😂😂😂,0,normal,uncertain,low,0,,need_review,,step5
Nam Mô A Di Đà Phật. Nam Mô A Di Đà Phật. Nam Mô A Di Đà Phật. Thương cụ bà quá chồng và 8 người con trai ra đi mãi mãi không tin tức về. Bà lên chùa ghi tên chồng và 8 người con nhờ sư thầy cầu siêu cho chồng con bà được siêu thoát về cõi an lành bà ạ,0,normal,uncertain,low,0,,need_review,,step5
Mẹ nó nói mà nó nói trống không 😢,0,normal,uncertain,low,0,,need_review,,step5
Con cảm ơn Sư đã có 1 bài pháp thoại thật sâu sắc và ý nghĩa về những việc rất đời thường nhưng lại rất cần thiết trong cuộc sống hằng ngày.,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
Bây giờ thấy đúng thật,0,normal,uncertain,low,0,,need_review,,step5
Chia tay nyc đã được 1 năm rồi mà nghe nhạc này vào lại nhớ nyc 😢😢,0,normal,uncertain,low,0,,need_review,,step5
Đang trong gd nay thiệt❤,0,normal,uncertain,low,0,,need_review,,step5
Cảm ơn Better version~❤,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
A di đà phật hay quá thầy ơi con chúc thầy mạnh khỏe để giảng pháp cho chúng con,0,normal,normal_auto,medium,-2,hay quá,need_review,,step5
Nam Mô A Di Đà Phật.Nam Mô Bổn Sư Thích Ca Mâu Ni Phật.Con xin Tri Ân Công Đức của Thầy.,0,normal,uncertain,low,0,,need_review,,step5
"The mà đã 24 năm rồi nhi, tôi mức nở, gạo thét, muốn đập pha....",0,normal,uncertain,low,0,,need_review,,step5
"Xin bác sĩ nói về chứng bipolar disorder đã kéo dài nhiều chục năm, có chữa trị nhưng vẫn trở đi trở lại không thể hiểu nổi!",0,normal,uncertain,low,0,,need_review,,step5
Bài thứ 3 là ten j dó hay quá anh Quang ơi,0,normal,normal_auto,medium,-2,hay quá,need_review,,step5
Mẹ chồng quá quắt,0,normal,uncertain,low,0,,need_review,,step5
Không thể hay hơn đây mới là NS xịn sò nè,0,normal,uncertain,low,0,,need_review,,step5
"Những lời ca thật rất sâu sắc, trước và nay vẫn thế ❤❤❤",0,normal,uncertain,low,0,,need_review,,step5
Hữu trí quá ok,0,normal,uncertain,low,0,,need_review,,step5
Anh đạt ơi,0,normal,uncertain,low,0,,need_review,,step5
Tuyệt lắm good,0,normal,uncertain,low,0,,need_review,,step5
Rât ý nghĩa . Cam on kênh,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
"Trường hợp em cũng thế, ví dụ nay mệt quá quyết định nghỉ tập 1 buổi nhưng bản thân cảm thấy thiếu kỉ luật, lo lắng về bản thân",0,normal,uncertain,low,3,mệt quá,need_review,,step5
Có 1 điều lo có là tui ko dùng mang xã hội,0,normal,uncertain,low,0,,need_review,,step5
Chào Duy,0,normal,uncertain,low,0,,need_review,,step5
"Thay bằng ngưỡng mộ ánh hào quang của người khác, sao không giữ lấy ngọn lửa trong tim mình. Dù cho ngày hạ nắng nóng, hay đông đến tuyết rơi, cũng phải ngẩng cao đầu đối mặt với cuộc sống. Phụng sự và cống hiến, niềm hạnh phúc lớn nhất của một con người là được sống cuộc sống lớn hơn của bản thân mình.",0,normal,uncertain,low,0,,need_review,,step5
"anh van khoe ha, tim lai dc anh mung` qua', toi ko the nho'' dc kenh toi da nghe cach day rat lau",0,normal,uncertain,low,0,,need_review,,step5
Làm bản karaoke đi shop ơi❤,0,normal,uncertain,low,0,,need_review,,step5
Sao ghét quảng cáo nghe mất hấp dẫn,0,normal,uncertain,low,0,,need_review,,step5
Hay là một trong những ngày tháng r 😢,0,normal,uncertain,low,0,,need_review,,step5
5.5 giữa kì 2 có nói chưa đó :)),0,normal,uncertain,low,0,,need_review,,step5
Con cảm ơn cha ạ!,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
Những cái đó tui bị nhiều rồi có lần tui không sống,1,depression,uncertain,low,0,,need_review,,step5
Câu từng chữ từng lời từng ý nghĩa con là diêu mỹ con kính xin cúi đầu cảm ơn thầy con là diêu mỹ con nam mô a Di Đà Phật,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
Cam on rat nhieu,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
"Cảm ơn bạn nhiều, mình đã vừa nghe vừa note, đúng là đã tháy mình trong đó và cần nhìn lại cách đồng hành với con. Mong chờ phần 2.",0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
Nhac hay quá ❤❤😊,0,normal,normal_auto,medium,-2,hay quá,need_review,,step5
"Khóc lun á😢😢 Ủng hộ động lực của cô, hâm mộ cô lắm aj❤😢",0,normal,normal_auto,medium,-2,ủng hộ,need_review,,step5
Nghe mà nhói lòng,0,normal,uncertain,low,0,,need_review,,step5
Một trong những tác phẩm thành công của Tăng Duy Tân. Bản cover này là bản hay nhất cho đến hiện tại.,0,normal,uncertain,low,0,,need_review,,step5
"Em trì hoãn: Ôn đề thi và làm bài tập Giải pháp: Em ghi ra những việc cần làm và check, học trước mấy ngày trước khi thi. Hiệu quả: Tốt ạ",0,normal,uncertain,low,0,,need_review,,step5
"Chịu khó mở Kinh Phật để nghe giác ngộ , làm những hạnh lành cho xh sạch trong.",0,normal,uncertain,low,0,,need_review,,step5
"Chưa bao giờ nghe chuyện ma mà lại khóc nhiều đến như vậy, vừa đồng cảm vừa thương nhưng cũng đồng thời nghĩ về tương lai của bản thân không biết sẽ ra sao, mong sao tập chuyện này được chia sẻ rộng rãi và được sự cảm thông từ phụ huynh.",0,normal,uncertain,low,0,,need_review,,step5
Chị nhỏ xinh gái quá 😊,0,normal,uncertain,low,0,,need_review,,step5
Đừng sợ nhé các bạn hãy cố gắng lên chỉ cần cố gắng tất cả đều có thành công ! Cố lên nhé!,0,normal,uncertain,low,0,cố lên,need_review,,step5
Giong nu khi len cao hoi bi duoi. Xin loi chu kenh,0,normal,uncertain,low,0,,need_review,,step5
12/02/2025 nghe lại buồn,0,normal,uncertain,low,0,,need_review,,step5
Bộ phim quá hay bà nôi và chắt bè đóng vai thât tưyêt vời cám n nhà làm phim ❤❤❤❤❤,0,normal,normal_auto,medium,-2,tuyệt vời,need_review,,step5
Em yêu anh togatv rất là nhiều ❤❤😊,0,normal,uncertain,low,0,,need_review,,step5
2030 vẫn thích xem,0,normal,uncertain,low,0,,need_review,,step5
Wow chị tấm sao da chị trắng quá vậy da chị trắng là do tắm nước sôi đó em cám nghĩ trong đầu có mà bà bôi kem dưỡng da thì có bày đặt tắm nước sôi 😂😂😂,0,normal,uncertain,low,0,,need_review,,step5
"Sài thì sửa ... Tại sao số phận em mãi lận đận vậy nhỉ . Kiếp này em đã lạc đường thật rồi, mong kiếp sau đừng bao giờ gặp lại và lận đận như bây giờ nữa . Mệt mỏi và tìm lối thoát thôi 😂🤣🤣",1,depression,uncertain,low,3,mệt mỏi,need_review,,step5
Bà mẹ hồ đồ con mẹ nuôi bỏ đứa bé trên ghế chứ có đem về nuôi đâu người mẹ nhân lầm con hổ dử ác đôc rôi .,0,normal,uncertain,low,0,,need_review,,step5
21.6.2023 còn nghe,0,normal,uncertain,low,0,,need_review,,step5
Hay quá đi….🥰🥰🥰,0,normal,normal_auto,medium,-2,hay quá,need_review,,step5
😊😊😊😊❤❤❤❤😮😮😮😮🎉🎉🎉🎉 7:34 7:34 7:34 7:35 7:35 7:35 7:36 7:36 7:36 hay quá luôn 7:50,0,normal,normal_auto,medium,-2,hay quá,need_review,,step5
Mong em nhỏ ấy đã hồi phục,0,normal,uncertain,low,0,,need_review,,step5
Đỉnh quá trông bạn thật tự tin khi là chính mình !,0,normal,uncertain,low,1,tự ti|đỉnh quá,need_review,,step5
Con mệt lắm...ba mẹ à !!! 😞,1,depression,uncertain,low,0,,need_review,,step5
"Sau 75 ,sao k thấy sinh viên, Phật giáo xuống đường.....kaka",0,normal,uncertain,low,0,,need_review,,step5
Hát ck thất tình mà vui vậy em 😂😂😂😂😂,0,normal,uncertain,low,0,,need_review,,step5
Cám ơn thầy nhiều lắm,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
Chính xác…tại sao để mình phụ thuộc vào người khác khi họ không còn muốn đi trên 1 con đường.,0,normal,uncertain,low,0,,need_review,,step5
Động lực của em cũng là bố mẹ.giờ vẫn cố gắng để thành công trước khi bố mẹ già,0,normal,uncertain,low,0,,need_review,,step5
"Neu lo mot ngay me mat di thi chung con phai lam sao?Con nho nhung ngay me cham soc ti mi cho chung con.Con yeu me,yeu bang tam long trung thuc.",0,normal,uncertain,low,0,,need_review,,step5
Giọng bạn này hay quá,0,normal,normal_auto,medium,-2,hay quá,need_review,,step5
2020 vẫn còn xem,0,normal,uncertain,low,0,,need_review,,step5
cảm ơn bn đã cho mình có thêm động lự🥰🥰,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
"Suy nghĩ của bạn rất tích cực, mình sẽ nghe bài này những lúc tuyệt vọng",0,normal,depression_auto,medium,5,tuyệt vọng,need_review,,step5
Giống tôi với thằng em tôi đi ngủ thì mẹ tôi bật đèn á😂😂😂 Nếu để ý kĩ bên nách phải của mon sẽ cảm thấy gì đó Đen Tối☻️☻️☻️🛌👀👀,0,normal,uncertain,low,0,,need_review,,step5
Có 2 thag đệ tối ngày tạo phản 😆😆,0,normal,uncertain,low,0,,need_review,,step5
29tr người đang thất tình 27/6/2024,0,normal,uncertain,low,0,,need_review,,step5
Mình năm nay đã sáu mươi tuổi mình thấy nhiều ng toàn nói là sau này có con tôi nó phải lo nhưng tôi thi không nghĩ thế đâu cần phải tu sớm đi,0,normal,uncertain,low,0,,need_review,,step5
"suy nghĩ giống a pew,suy nghĩ đơn giản ,nhưng ng khác bảo bị khác người :))",0,normal,uncertain,low,0,,need_review,,step5
Thà sinh ra quả trứng ăn cho rồi😂😂😂,0,normal,uncertain,low,0,,need_review,,step5
"Từ live a độ qua, bài hay quá mà giờ mới biết, nghe đi nghe lại cả chục lần r ❤ pơ phệch",0,normal,normal_auto,medium,-2,hay quá,need_review,,step5
Cảm ơn tác giả ạ..em sẽ cố gắng chiến thắng chính mình...kg gục ngã bất cứ hoàn cảnh nào ạ,0,normal,normal_auto,medium,-2,cảm ơn,need_review,,step5
Chuyện kết rất có hậu.câu chuyện hay.mong tập tiếp có những câu chuyên hấp dẫn.,0,normal,uncertain,low,0,,need_review,,step5
kkkkk em nghiện nặng rồi,0,normal,uncertain,low,0,,need_review,,step5
❤❤❤❤❤cảm ơn Thầy,0,normal,normal_auto,medium,-2,cảm ơn,boundary,,step5
